Year,Month,Day,Hour,Min,Ararat,Ararat Edits,Boco,Boco Edits,Silverton,Silverton Edits
2020,3,24,11,40,6.949800,0,2.719200,0,6.336000,0
2020,3,24,11,50,7.095000,0,2.983200,0,6.540600,0
2020,3,24,12,0,7.161000,0,2.864400,0,6.421800,0
2020,3,24,12,10,7.656000,0,2.620200,0,6.765000,0
2020,3,24,12,20,8.111400,0,2.593800,0,6.111600,0
2020,3,24,12,30,8.679000,0,2.996400,0,6.520800,0
2020,3,24,12,40,9.193800,0,3.511200,0,6.573600,0
2020,3,24,12,50,9.510600,0,4.422000,0,6.573600,0
2020,3,24,13,0,9.708600,0,6.098400,0,6.639600,0
2020,3,24,13,10,9.768000,0,6.705600,0,6.375600,0
2020,3,24,13,20,9.814200,0,6.303000,0,6.270000,0
2020,3,24,13,30,9.801000,0,6.712200,0,6.230400,0
2020,3,24,13,40,9.781200,0,6.831000,0,6.553800,0
2020,3,24,13,50,9.939600,0,6.930000,0,6.633000,0
2020,3,24,14,0,9.972600,0,7.517400,0,6.784800,0
2020,3,24,14,10,9.959400,0,7.121400,0,6.659400,0
2020,3,24,14,20,9.979200,0,7.352400,0,6.824400,0
2020,3,24,14,30,10.098000,0,7.675800,0,6.976200,0
2020,3,24,14,40,10.078200,0,7.444800,0,6.837600,0
2020,3,24,14,50,10.078200,0,6.534000,0,6.494400,0
2020,3,24,15,0,10.104600,0,6.177600,0,6.652800,0
2020,3,24,15,10,10.269600,0,6.501000,0,6.824400,0
2020,3,24,15,20,10.230000,0,7.141200,0,6.580200,0
2020,3,24,15,30,10.197000,0,6.626400,0,6.421800,0
2020,3,24,15,40,10.210200,0,6.982800,0,6.421800,0
2020,3,24,15,50,10.084800,0,6.124800,0,6.369000,0
2020,3,24,16,0,10.005600,0,6.930000,0,6.540600,0
2020,3,24,16,10,9.985800,0,6.897000,0,6.481200,0
2020,3,24,16,20,9.999000,0,6.032400,0,6.369000,0
2020,3,24,16,30,10.045200,0,6.864000,0,6.012600,0
2020,3,24,16,40,10.078200,0,5.992800,0,5.715600,0
2020,3,24,16,50,10.038600,0,6.171000,0,5.319600,0
2020,3,24,17,0,10.091400,0,6.052200,0,4.943400,0
2020,3,24,17,10,10.243200,0,5.068800,0,4.785000,0
2020,3,24,17,20,10.269600,0,4.567200,0,4.771800,0
2020,3,24,17,30,10.263000,0,4.884000,0,4.930200,0
2020,3,24,17,40,10.098000,0,4.778400,0,4.956600,0
2020,3,24,17,50,9.840600,0,5.775000,0,4.996200,0
2020,3,24,18,0,9.543600,0,4.884000,0,4.969800,0
2020,3,24,18,10,9.319200,0,4.639800,0,4.996200,0
2020,3,24,18,20,9.200400,0,4.923600,0,4.818000,0
2020,3,24,18,30,9.061800,0,6.336000,0,4.514400,0
2020,3,24,18,40,8.824200,0,6.322800,0,4.263600,0
2020,3,24,18,50,8.619600,0,6.626400,0,4.065600,0
2020,3,24,19,0,8.223600,0,6.923400,0,3.894000,0
2020,3,24,19,10,7.860600,0,7.167600,0,3.676200,0
2020,3,24,19,20,7.933200,0,6.593400,0,3.874200,0
2020,3,24,19,30,8.652600,0,6.190800,0,3.808200,0
2020,3,24,19,40,9.339000,0,6.705600,0,3.682800,0
2020,3,24,19,50,9.695400,0,7.154400,0,3.531000,0
2020,3,24,20,0,9.702000,0,9.273000,0,3.247200,0
2020,3,24,20,10,9.708600,0,5.557200,0,2.890800,0
2020,3,24,20,20,9.603000,0,5.346000,0,2.607000,0
2020,3,24,20,30,9.339000,0,5.530800,0,2.257200,0
2020,3,24,20,40,9.193800,0,5.398800,0,2.072400,0
2020,3,24,20,50,9.213600,0,5.174400,0,1.861200,0
2020,3,24,21,0,9.121200,0,5.484600,0,1.702800,0
2020,3,24,21,10,9.022200,0,5.445000,0,1.551000,0
2020,3,24,21,20,9.207000,0,7.042200,0,1.313400,0
2020,3,24,21,30,9.253200,0,7.761600,0,1.168200,0
2020,3,24,21,40,9.319200,0,7.629600,0,1.036200,0
2020,3,24,21,50,9.504000,0,8.164200,0,0.937200,0
2020,3,24,22,0,9.464400,0,8.362200,0,0.726000,0
2020,3,24,22,10,9.319200,0,8.712000,0,0.508200,0
2020,3,24,22,20,9.259800,0,8.085000,0,0.547800,0
2020,3,24,22,30,9.240000,0,8.982600,0,0.673200,0
2020,3,24,22,40,9.220200,0,8.844000,0,0.745800,0
2020,3,24,22,50,9.286200,0,7.768200,0,0.884400,0
2020,3,24,23,0,9.246600,0,8.725200,0,1.029600,0
2020,3,24,23,10,9.220200,0,8.850600,0,1.115400,0
2020,3,24,23,20,9.009000,0,9.550200,0,1.168200,0
2020,3,24,23,30,8.870400,0,9.576600,0,1.432200,0
2020,3,24,23,40,8.566800,0,9.273000,0,1.617000,0
2020,3,24,23,50,8.269800,0,9.358800,0,1.762200,0
2020,3,25,0,0,8.157600,0,8.751600,0,1.887600,0
2020,3,25,0,10,7.920000,0,9.339000,0,1.953600,0
2020,3,25,0,20,7.629600,0,8.764800,0,1.993200,0
2020,3,25,0,30,7.484400,0,9.200400,0,1.973400,0
2020,3,25,0,40,7.425000,0,7.735200,0,2.013000,0
2020,3,25,0,50,7.365600,0,9.365400,0,2.026200,0
2020,3,25,1,0,7.425000,0,7.616400,0,2.079000,0
2020,3,25,1,10,7.425000,0,8.863800,0,2.112000,0
2020,3,25,1,20,7.477800,0,8.817600,0,2.184600,0
2020,3,25,1,30,7.642800,0,8.956200,0,2.191200,0
2020,3,25,1,40,7.887000,0,9.748200,0,2.164800,0
2020,3,25,1,50,8.296200,0,9.193800,0,2.118600,0
2020,3,25,2,0,8.811000,0,8.824200,0,2.197800,0
2020,3,25,2,10,9.226800,0,8.943000,0,2.303400,0
2020,3,25,2,20,9.484200,0,9.279600,0,2.455200,0
2020,3,25,2,30,9.688800,0,8.989200,0,2.593800,0
2020,3,25,2,40,9.820800,0,7.728600,0,2.626800,0
2020,3,25,2,50,9.985800,0,7.530600,0,2.521200,0
2020,3,25,3,0,10.144200,0,8.296200,0,2.448600,0
2020,3,25,3,10,10.038600,0,8.712000,0,2.508000,0
2020,3,25,3,20,9.589800,0,8.461200,0,2.521200,0
2020,3,25,3,30,8.956200,0,7.504200,0,2.468400,0
2020,3,25,3,40,8.388600,0,8.474400,0,2.468400,0
2020,3,25,3,50,7.946400,0,6.870600,0,2.376000,0
2020,3,25,4,0,7.755000,0,6.474600,0,2.402400,0
2020,3,25,4,10,7.814400,0,6.072000,0,2.448600,0
2020,3,25,4,20,7.906800,0,8.164200,0,2.541000,0
2020,3,25,4,30,7.939800,0,7.207200,0,2.646600,0
2020,3,25,4,40,7.946400,0,8.428200,0,2.600400,0
2020,3,25,4,50,8.005800,0,7.042200,0,2.620200,0
2020,3,25,5,0,8.131200,0,7.801200,0,2.620200,0
2020,3,25,5,10,8.276400,0,6.685800,0,2.435400,0
2020,3,25,5,20,8.441400,0,7.207200,0,2.395800,0
2020,3,25,5,30,8.547000,0,7.570200,0,2.369400,0
2020,3,25,5,40,8.586600,0,8.065200,0,2.369400,0
2020,3,25,5,50,8.560200,0,7.161000,0,2.336400,0
2020,3,25,6,0,8.547000,0,7.312800,0,2.277000,0
2020,3,25,6,10,8.553600,0,7.035600,0,2.204400,0
2020,3,25,6,20,8.540400,0,7.860600,0,2.072400,0
2020,3,25,6,30,8.527200,0,8.098200,0,1.973400,0
2020,3,25,6,40,8.481000,0,6.098400,0,1.900800,0
2020,3,25,6,50,8.355600,0,6.131400,0,1.907400,0
2020,3,25,7,0,8.217000,0,7.590000,0,1.940400,0
2020,3,25,7,10,8.071800,0,7.392000,0,1.920600,0
2020,3,25,7,20,7.906800,0,6.969600,0,1.927200,0
2020,3,25,7,30,7.735200,0,7.207200,0,1.940400,0
2020,3,25,7,40,7.623000,0,7.081800,0,1.861200,0
2020,3,25,7,50,7.510800,0,6.481200,0,1.722600,0
2020,3,25,8,0,7.378800,0,7.207200,0,1.689600,0
2020,3,25,8,10,7.187400,0,6.025800,0,1.452000,0
2020,3,25,8,20,6.989400,0,6.144600,0,1.346400,0
2020,3,25,8,30,6.778200,0,6.382200,0,1.221000,0
2020,3,25,8,40,6.613200,0,7.002600,0,1.128600,0
2020,3,25,8,50,6.547200,0,7.081800,0,1.122000,0
2020,3,25,9,0,6.481200,0,6.976200,0,1.128600,0
2020,3,25,9,10,6.388800,0,6.580200,0,1.042800,0
2020,3,25,9,20,6.276600,0,6.164400,0,0.937200,0
2020,3,25,9,30,6.210600,0,6.085200,0,0.877800,0
2020,3,25,9,40,6.177600,0,6.454800,0,0.838200,0
2020,3,25,9,50,6.164400,0,4.778400,0,0.805200,0
2020,3,25,10,0,6.091800,0,4.270200,0,0.772200,0
2020,3,25,10,10,6.045600,0,4.052400,0,0.712800,0
2020,3,25,10,20,5.966400,0,3.491400,0,0.640200,0
2020,3,25,10,30,5.907000,0,3.775200,0,0.567600,0
2020,3,25,10,40,5.874000,0,5.412000,0,0.534600,0
2020,3,25,10,50,5.874000,0,6.336000,0,0.528000,0
2020,3,25,11,0,5.860800,0,6.237000,0,0.528000,0
2020,3,25,11,10,5.827800,0,5.471400,0,0.534600,0
2020,3,25,11,20,5.801400,0,4.956600,0,0.554400,0
2020,3,25,11,30,5.788200,0,4.534200,0,0.541200,0
2020,3,25,11,40,5.860800,0,4.659600,0,0.514800,0
2020,3,25,11,50,6.039000,0,5.385600,0,0.475200,0
2020,3,25,12,0,6.164400,0,5.339400,0,0.475200,0
2020,3,25,12,10,6.210600,0,4.276800,0,0.429000,0
2020,3,25,12,20,6.210600,0,3.550800,0,0.442200,0
2020,3,25,12,30,6.177600,0,3.478200,0,0.468600,0
2020,3,25,12,40,6.124800,0,2.725800,0,0.508200,0
2020,3,25,12,50,6.065400,0,2.857800,0,0.521400,0
2020,3,25,13,0,5.986200,0,4.323000,0,0.442200,0
2020,3,25,13,10,5.907000,0,4.626600,0,0.363000,0
2020,3,25,13,20,5.860800,0,4.943400,0,0.310200,0
2020,3,25,13,30,5.814600,0,5.055600,0,0.297000,0
2020,3,25,13,40,5.748600,0,3.570600,0,0.290400,0
2020,3,25,13,50,5.656200,0,3.821400,0,0.316800,0
2020,3,25,14,0,5.550600,0,4.514400,0,0.349800,0
2020,3,25,14,10,5.478000,0,3.181200,0,0.349800,0
2020,3,25,14,20,5.451600,0,3.003000,0,0.343200,0
2020,3,25,14,30,5.431800,0,4.554000,0,0.356400,0
2020,3,25,14,40,5.425200,0,4.890600,0,0.382800,0
2020,3,25,14,50,5.385600,0,4.857600,0,0.396000,0
2020,3,25,15,0,5.365800,0,4.917000,0,0.389400,0
2020,3,25,15,10,5.372400,0,4.573800,0,0.376200,0
2020,3,25,15,20,5.379000,0,4.369200,0,0.409200,0
2020,3,25,15,30,5.385600,0,4.435200,0,0.462000,0
2020,3,25,15,40,5.365800,0,4.428600,0,0.468600,0
2020,3,25,15,50,5.352600,0,4.369200,0,0.462000,0
2020,3,25,16,0,5.372400,0,4.296600,0,0.402600,0
2020,3,25,16,10,5.418600,0,4.118400,0,0.343200,0
2020,3,25,16,20,5.478000,0,4.026000,0,0.277200,0
2020,3,25,16,30,5.537400,0,3.907200,0,0.231000,0
2020,3,25,16,40,5.590200,0,3.887400,0,0.250800,0
2020,3,25,16,50,5.649600,0,3.762000,0,0.316800,0
2020,3,25,17,0,5.722200,0,3.795000,0,0.389400,0
2020,3,25,17,10,5.801400,0,3.722400,0,0.448800,0
2020,3,25,17,20,5.874000,0,3.900600,0,0.547800,0
2020,3,25,17,30,5.946600,0,3.531000,0,0.726000,0
2020,3,25,17,40,6.012600,0,3.438600,0,0.917400,0
2020,3,25,17,50,6.085200,0,3.438600,0,1.049400,0
2020,3,25,18,0,6.171000,0,3.465000,0,1.128600,0
2020,3,25,18,10,6.283200,0,3.326400,0,1.122000,0
2020,3,25,18,20,6.421800,0,3.267000,0,1.042800,0
2020,3,25,18,30,6.586800,0,3.115200,0,0.937200,0
2020,3,25,18,40,6.771600,0,3.022800,0,0.838200,0
2020,3,25,18,50,7.009200,0,2.877600,0,0.745800,0
2020,3,25,19,0,7.260000,0,2.838000,0,0.640200,0
2020,3,25,19,10,7.510800,0,2.706000,0,0.521400,0
2020,3,25,19,20,7.781400,0,2.884200,0,0.488400,0
2020,3,25,19,30,8.118000,0,3.201000,0,0.495000,0
2020,3,25,19,40,8.507400,0,2.943600,0,0.514800,0
2020,3,25,19,50,8.943000,0,2.481600,0,0.554400,0
2020,3,25,20,0,9.358800,0,2.118600,0,0.600600,0
2020,3,25,20,10,9.735000,0,2.145000,0,0.660000,0
2020,3,25,20,20,10.051800,0,2.435400,0,0.745800,0
2020,3,25,20,30,10.362000,0,2.171400,0,0.831600,0
2020,3,25,20,40,10.645800,0,1.874400,0,0.943800,0
2020,3,25,20,50,10.883400,0,1.808400,0,1.102200,0
2020,3,25,21,0,11.041800,0,1.689600,0,1.254000,0
2020,3,25,21,10,11.107800,0,1.531200,0,1.353000,0
2020,3,25,21,20,11.114400,0,1.458600,0,1.478400,0
2020,3,25,21,30,11.002200,0,1.306800,0,1.617000,0
2020,3,25,21,40,10.738200,0,1.115400,0,1.683000,0
2020,3,25,21,50,10.164000,0,1.003200,0,1.650000,0
2020,3,25,22,0,9.253200,0,0.924000,0,1.557600,0
2020,3,25,22,10,7.946400,0,0.798600,0,1.445400,0
2020,3,25,22,20,6.534000,0,0.699600,0,1.339800,0
2020,3,25,22,30,5.544000,0,0.679800,0,1.214400,0
2020,3,25,22,40,5.141400,0,0.745800,0,1.075800,0
2020,3,25,22,50,4.917000,0,0.970200,0,1.003200,0
2020,3,25,23,0,4.811400,0,1.240800,0,0.937200,0
2020,3,25,23,10,5.016000,0,1.452000,0,0.858000,0
2020,3,25,23,20,5.306400,0,1.689600,0,0.831600,0
2020,3,25,23,30,5.379000,0,1.999800,0,0.851400,0
2020,3,25,23,40,5.359200,0,2.145000,0,0.864600,0
2020,3,25,23,50,5.286600,0,2.171400,0,0.844800,0
2020,3,26,0,0,5.161200,0,2.184600,0,0.811800,0
2020,3,26,0,10,5.016000,0,2.191200,0,0.765600,0
2020,3,26,0,20,4.936800,0,2.303400,0,0.739200,0
2020,3,26,0,30,4.963200,0,2.336400,0,0.679800,0
2020,3,26,0,40,5.022600,0,2.369400,0,0.620400,0
2020,3,26,0,50,5.082000,0,2.468400,0,0.600600,0
2020,3,26,1,0,5.167800,0,2.580600,0,0.574200,0
2020,3,26,1,10,5.253600,0,2.772000,0,0.528000,0
2020,3,26,1,20,5.372400,0,2.943600,0,0.481800,0
2020,3,26,1,30,5.491200,0,3.141600,0,0.521400,0
2020,3,26,1,40,5.583600,0,3.300000,0,0.600600,0
2020,3,26,1,50,5.715600,0,3.273600,0,0.633600,0
2020,3,26,2,0,5.887200,0,3.253800,0,0.620400,0
2020,3,26,2,10,6.098400,0,2.871000,0,0.594000,0
2020,3,26,2,20,6.388800,0,2.824800,0,0.607200,0
2020,3,26,2,30,6.712200,0,2.871000,0,0.640200,0
2020,3,26,2,40,6.969600,0,2.897400,0,0.646800,0
2020,3,26,2,50,7.200600,0,2.666400,0,0.653400,0
2020,3,26,3,0,7.451400,0,2.323200,0,0.666600,0
2020,3,26,3,10,7.675800,0,2.217600,0,0.673200,0
2020,3,26,3,20,7.814400,0,2.197800,0,0.666600,0
2020,3,26,3,30,7.873800,0,2.270400,0,0.666600,0
2020,3,26,3,40,7.807800,0,2.395800,0,0.660000,0
2020,3,26,3,50,7.616400,0,2.646600,0,0.646800,0
2020,3,26,4,0,7.398600,0,3.016200,0,0.640200,0
2020,3,26,4,10,7.220400,0,3.227400,0,0.640200,0
2020,3,26,4,20,7.134600,0,3.273600,0,0.627000,0
2020,3,26,4,30,7.147800,0,3.451800,0,0.607200,0
2020,3,26,4,40,7.108200,0,3.610200,0,0.580800,0
2020,3,26,4,50,6.930000,0,3.491400,0,0.554400,0
2020,3,26,5,0,6.679200,0,3.128400,0,0.508200,0
2020,3,26,5,10,6.395400,0,2.791800,0,0.455400,0
2020,3,26,5,20,6.204000,0,2.580600,0,0.376200,0
2020,3,26,5,30,6.197400,0,2.343000,0,0.316800,0
2020,3,26,5,40,6.487800,0,2.191200,0,0.270600,0
2020,3,26,5,50,6.811200,0,2.112000,0,0.277200,0
2020,3,26,6,0,7.062000,0,2.138400,0,0.316800,0
2020,3,26,6,10,7.161000,0,2.257200,0,0.369600,0
2020,3,26,6,20,7.121400,0,2.389200,0,0.429000,0
2020,3,26,6,30,7.062000,0,2.508000,0,0.495000,0
2020,3,26,6,40,7.055400,0,2.633400,0,0.541200,0
2020,3,26,6,50,7.088400,0,2.778600,0,0.547800,0
2020,3,26,7,0,7.161000,0,2.864400,0,0.528000,0
2020,3,26,7,10,7.227000,0,2.963400,0,0.528000,0
2020,3,26,7,20,7.246800,0,3.095400,0,0.528000,0
2020,3,26,7,30,7.207200,0,3.036000,0,0.554400,0
2020,3,26,7,40,7.088400,0,2.871000,0,0.574200,0
2020,3,26,7,50,6.837600,0,2.732400,0,0.620400,0
2020,3,26,8,0,6.441600,0,2.534400,0,0.686400,0
2020,3,26,8,10,5.940000,0,2.395800,0,0.719400,0
2020,3,26,8,20,5.616600,0,2.290200,0,0.772200,0
2020,3,26,8,30,5.438400,0,2.184600,0,0.831600,0
2020,3,26,8,40,5.306400,0,2.032800,0,0.891000,0
2020,3,26,8,50,5.299800,0,1.887600,0,0.950400,0
2020,3,26,9,0,5.431800,0,1.762200,0,1.023000,0
2020,3,26,9,10,5.656200,0,1.610400,0,1.089000,0
2020,3,26,9,20,5.893800,0,1.405800,0,1.115400,0
2020,3,26,9,30,6.131400,0,1.234200,0,1.148400,0
2020,3,26,9,40,6.012600,0,1.082400,0,1.188000,0
2020,3,26,9,50,5.517600,0,0.950400,0,1.221000,0
2020,3,26,10,0,4.936800,0,0.917400,0,1.234200,0
2020,3,26,10,10,4.481400,0,0.990000,0,1.227600,0
2020,3,26,10,20,4.263600,0,1.148400,0,1.201200,0
2020,3,26,10,30,4.019400,0,1.260600,0,1.155000,0
2020,3,26,10,40,3.491400,0,1.372800,0,1.108800,0
2020,3,26,10,50,2.851200,0,1.498200,0,1.069200,0
2020,3,26,11,0,2.455200,0,1.630200,0,1.029600,0
2020,3,26,11,10,2.389200,0,1.867800,0,1.009800,0
2020,3,26,11,20,2.554200,0,2.211000,0,1.016400,0
2020,3,26,11,30,2.679600,0,2.521200,0,1.056000,0
2020,3,26,11,40,2.785200,0,2.739000,0,1.135200,0
2020,3,26,11,50,3.049200,0,2.824800,0,1.247400,0
2020,3,26,12,0,3.445200,0,2.798400,0,1.584000,1
2020,3,26,12,10,3.768600,0,2.752200,0,1.683000,0
2020,3,26,12,20,3.907200,0,2.732400,0,2.072400,0
2020,3,26,12,30,3.940200,0,2.712600,0,2.310000,0
2020,3,26,12,40,3.907200,0,2.620200,0,2.402400,0
2020,3,26,12,50,3.715800,0,2.567400,0,2.448600,0
2020,3,26,13,0,3.392400,0,2.574000,0,2.428800,0
2020,3,26,13,10,3.088800,0,2.580600,0,2.382600,0
2020,3,26,13,20,2.818200,0,2.587200,0,2.349600,0
2020,3,26,13,30,2.600400,0,2.574000,0,2.336400,0
2020,3,26,13,40,2.448600,0,2.521200,0,2.343000,0
2020,3,26,13,50,2.263800,0,2.455200,0,2.369400,0
2020,3,26,14,0,2.052600,0,2.395800,0,2.415600,0
2020,3,26,14,10,1.828200,0,2.343000,0,2.442000,0
2020,3,26,14,20,1.597200,0,2.257200,0,2.455200,0
2020,3,26,14,30,1.366200,0,2.178000,0,2.455200,0
2020,3,26,14,40,1.188000,0,2.138400,0,2.448600,0
2020,3,26,14,50,1.102200,0,2.092200,0,2.448600,0
2020,3,26,15,0,1.122000,0,2.046000,0,2.442000,0
2020,3,26,15,10,1.161600,0,1.980000,0,2.402400,0
2020,3,26,15,20,1.128600,0,1.887600,0,2.336400,0
2020,3,26,15,30,1.009800,0,1.828200,0,2.263800,0
2020,3,26,15,40,0.825000,0,1.749000,0,2.197800,0
2020,3,26,15,50,0.633600,0,1.663200,0,2.125200,0
2020,3,26,16,0,0.600600,0,1.584000,0,2.059200,0
2020,3,26,16,10,0.646800,0,1.531200,0,2.006400,0
2020,3,26,16,20,0.653400,0,1.511400,0,1.960200,0
2020,3,26,16,30,0.613800,0,1.478400,0,1.914000,0
2020,3,26,16,40,0.567600,0,1.438800,0,1.861200,0
2020,3,26,16,50,0.567600,0,1.386000,0,1.815000,0
2020,3,26,17,0,0.613800,0,1.333200,0,1.749000,0
2020,3,26,17,10,0.653400,0,1.300200,0,1.696200,0
2020,3,26,17,20,0.699600,0,1.280400,0,1.650000,0
2020,3,26,17,30,0.745800,0,1.260600,0,1.610400,0
2020,3,26,17,40,0.798600,0,1.221000,0,1.564200,0
2020,3,26,17,50,0.877800,0,1.181400,0,1.485000,0
2020,3,26,18,0,0.976800,0,1.148400,0,1.412400,0
2020,3,26,18,10,1.062600,0,1.141800,0,1.326600,0
2020,3,26,18,20,1.148400,0,1.141800,0,1.227600,0
2020,3,26,18,30,1.221000,0,1.155000,0,1.135200,0
2020,3,26,18,40,1.260600,0,1.181400,0,1.056000,0
2020,3,26,18,50,1.287000,0,1.214400,0,1.009800,0
2020,3,26,19,0,1.313400,0,1.260600,0,0.957000,0
2020,3,26,19,10,1.359600,0,1.293600,0,0.897600,0
2020,3,26,19,20,1.399200,0,1.326600,0,0.805200,0
2020,3,26,19,30,1.540000,1,1.366200,0,0.699600,0
2020,3,26,19,40,1.577400,0,1.412400,0,0.600600,0
2020,3,26,19,50,1.716000,0,1.452000,0,0.508200,0
2020,3,26,20,0,1.874400,0,1.498200,0,0.435600,0
2020,3,26,20,10,2.052600,0,1.544400,0,0.389400,0
2020,3,26,20,20,2.237400,0,1.603800,0,0.369600,0
2020,3,26,20,30,2.422200,0,1.656600,0,0.356400,0
2020,3,26,20,40,2.600400,0,1.716000,0,0.363000,0
2020,3,26,20,50,2.752200,0,1.762200,0,0.369600,0
2020,3,26,21,0,2.851200,0,1.801800,0,0.369600,0
2020,3,26,21,10,2.897400,0,1.821600,0,0.369600,0
2020,3,26,21,20,2.917200,0,1.815000,0,0.356400,0
2020,3,26,21,30,2.937000,0,1.782000,0,0.349800,0
2020,3,26,21,40,2.957900,1,1.735800,0,0.356400,0
2020,3,26,21,50,2.963400,0,1.669800,0,0.363000,0
2020,3,26,22,0,2.996400,0,1.590600,0,0.376200,0
2020,3,26,22,10,3.036000,0,1.511400,0,0.363000,0
2020,3,26,22,20,3.062400,0,1.445400,0,0.349800,0
2020,3,26,22,30,3.069000,0,1.379400,0,0.330000,0
2020,3,26,22,40,3.049200,0,1.313400,0,0.310200,0
2020,3,26,22,50,3.062400,0,1.234200,0,0.303600,0
2020,3,26,23,0,3.088800,0,1.135200,0,0.310200,0
2020,3,26,23,10,3.095400,0,1.042800,0,0.330000,0
2020,3,26,23,20,3.062400,0,0.950400,0,0.349800,0
2020,3,26,23,30,3.009600,0,0.851400,0,0.376200,0
2020,3,26,23,40,2.904000,0,0.785400,0,0.409200,0
2020,3,26,23,50,2.765400,0,0.745800,0,0.429000,0
2020,3,27,0,0,2.659800,0,0.759000,0,0.422400,0
2020,3,27,0,10,2.587200,0,0.772200,0,0.415800,0
2020,3,27,0,20,2.541000,0,0.745800,0,0.409200,0
2020,3,27,0,30,2.521200,0,0.726000,0,0.402600,0
2020,3,27,0,40,2.521200,0,0.752400,0,0.409200,0
2020,3,27,0,50,2.508000,0,0.759000,0,0.409200,0
2020,3,27,1,0,2.481600,0,0.706200,0,0.402600,0
2020,3,27,1,10,2.422200,0,0.660000,0,0.389400,0
2020,3,27,1,20,2.316600,0,0.633600,0,0.369600,0
2020,3,27,1,30,2.191200,0,0.620400,0,0.336600,0
2020,3,27,1,40,2.059200,0,0.646800,0,0.310200,0
2020,3,27,1,50,1.953600,0,0.719400,0,0.283800,0
2020,3,27,2,0,1.881000,0,0.772200,0,0.250800,0
2020,3,27,2,10,1.795200,0,0.811800,0,0.211200,0
2020,3,27,2,20,1.722600,0,0.844800,0,0.191400,0
2020,3,27,2,30,1.669800,0,0.864600,0,0.191400,0
2020,3,27,2,40,1.623600,0,0.877800,0,0.204600,0
2020,3,27,2,50,1.584000,0,0.858000,0,0.191400,0
2020,3,27,3,0,1.584000,0,0.831600,0,0.184800,0
2020,3,27,3,10,1.636800,0,0.811800,0,0.184800,0
2020,3,27,3,20,1.749000,0,0.785400,0,0.165000,0
2020,3,27,3,30,1.927200,0,0.719400,0,0.151800,0
2020,3,27,3,40,2.105400,0,0.613800,0,0.125400,0
2020,3,27,3,50,2.303400,0,0.508200,0,0.118800,0
2020,3,27,4,0,2.514600,0,0.422400,0,0.132000,0
2020,3,27,4,10,2.699400,0,0.389400,0,0.145200,0
2020,3,27,4,20,2.811600,0,0.349800,0,0.158400,0
2020,3,27,4,30,2.943600,0,0.343200,0,0.178200,0
2020,3,27,4,40,3.095400,0,0.356400,0,0.198000,0
2020,3,27,4,50,3.207600,0,0.369600,0,0.224400,0
2020,3,27,5,0,3.300000,0,0.409200,0,0.244200,0
2020,3,27,5,10,3.392400,0,0.481800,0,0.250800,0
2020,3,27,5,20,3.498000,0,0.541200,0,0.250800,0
2020,3,27,5,30,3.544200,0,0.574200,0,0.264000,0
2020,3,27,5,40,3.537600,0,0.613800,0,0.277200,0
2020,3,27,5,50,3.597000,0,0.633600,0,0.270600,0
2020,3,27,6,0,3.689400,0,0.660000,0,0.270600,0
2020,3,27,6,10,3.696000,0,0.726000,0,0.323400,0
2020,3,27,6,20,3.696000,0,0.778800,0,0.396000,0
2020,3,27,6,30,3.768600,0,0.811800,0,0.468600,0
2020,3,27,6,40,3.847800,0,0.844800,0,0.495000,0
2020,3,27,6,50,3.953400,0,0.871200,0,0.495000,0
2020,3,27,7,0,4.138200,0,0.871200,0,0.501600,0
2020,3,27,7,10,4.230600,0,0.897600,0,0.508200,0
2020,3,27,7,20,4.316400,0,0.990000,0,0.514800,0
2020,3,27,7,30,4.513300,1,1.201200,0,0.521400,0
2020,3,27,7,40,4.540800,0,1.544400,0,0.528000,0
2020,3,27,7,50,4.837800,0,1.841400,0,0.554400,0
2020,3,27,8,0,5.016000,0,2.145000,0,0.627000,0
2020,3,27,8,10,5.240400,0,2.329800,0,0.679800,0
2020,3,27,8,20,5.068800,0,2.494800,0,0.745800,0
2020,3,27,8,30,5.280000,0,2.666400,0,0.838200,0
2020,3,27,8,40,5.458200,0,2.778600,0,0.970200,0
2020,3,27,8,50,5.425200,0,2.923800,0,1.135200,0
2020,3,27,9,0,5.517600,0,3.201000,0,1.333200,0
2020,3,27,9,10,5.722200,0,3.590400,0,1.636800,0
2020,3,27,9,20,5.847600,0,3.656400,0,2.072400,0
2020,3,27,9,30,5.854200,0,3.590400,0,2.626800,0
2020,3,27,9,40,5.940000,0,3.524400,0,3.234000,0
2020,3,27,9,50,5.999400,0,3.465000,0,3.828000,0
2020,3,27,10,0,5.999400,0,3.458400,0,3.828000,0
2020,3,27,10,10,6.184200,0,3.214200,0,3.834600,0
2020,3,27,10,20,6.342600,0,3.016200,0,3.768600,0
2020,3,27,10,30,6.375600,0,2.930400,0,3.610200,0
2020,3,27,10,40,6.468000,0,2.897400,0,3.405600,0
2020,3,27,10,50,6.567000,0,2.844600,0,3.194400,0
2020,3,27,11,0,6.586800,0,2.838000,0,3.148200,0
2020,3,27,11,10,3.808200,0,2.884200,0,2.178000,0
2020,3,27,11,20,3.867600,0,3.280200,0,1.762200,0
2020,3,27,11,30,2.197800,0,3.722400,0,1.828200,0
2020,3,27,11,40,2.283600,0,3.597000,0,1.947000,0
2020,3,27,11,50,2.527800,0,3.022800,0,2.158200,0
2020,3,27,12,0,3.418800,0,2.567400,0,3.392400,0
